Name,hs,dhw,hs_and_dhw,cs,el
B1697,64.882,2.703,67.58500000000001,0.0,4.269
B3846,37.675,1.659,39.333999999999996,0.0,2.516
B1726,46.208,2.727,48.934999999999995,0.0,4.576
B1724,67.211,2.706,69.917,0.0,4.27
B1748,62.586,2.662,65.248,0.0,3.983
B1729,46.095,1.144,47.239,0.0,2.531
B1728,58.994,3.152,62.146,0.0,5.243
B1568,75.203,4.828,80.031,0.0,8.613
B3872,75.924,4.422,80.346,0.0,8.118
B2673,64.912,4.419,69.331,0.0,8.031
B3871,42.462,4.728,47.190000000000005,0.0,8.572
B3870,92.281,4.854,97.135,0.0,8.627
B2677,70.997,5.381,76.378,0.0,9.242
B1588,62.718,6.424,69.14200000000001,0.0,11.081
B2665,55.261,7.546,62.807,0.0,14.021
B2667,0.0,0.0,0.0,0.0,1.175
B1712,54.533,7.49,62.023,0.0,13.794
B1713,46.02,2.383,48.403000000000006,0.0,3.935
B1714,68.961,2.915,71.876,0.0,4.92
B1716,46.913,1.355,48.267999999999994,0.0,3.982
B1740,72.533,2.884,75.417,0.0,4.707
B1715,92.436,4.092,96.528,0.0,7.337
B1741,139.234,3.118,142.352,0.0,5.211
B1739,40.355,6.411,46.766,0.0,13.029
B1742,133.342,2.959,136.30100000000002,0.0,4.939
B1196,22.552,3.296,25.848,0.0,6.068
B1163,60.732,2.823,63.555,0.0,4.443
B1749,75.546,3.41,78.956,0.0,5.591
B1162,67.549,2.772,70.32100000000001,0.0,4.338
B1195,76.38,6.131,82.511,0.0,11.685
B1111,52.251,4.44,56.690999999999995,0.0,8.01
B1750,78.648,4.252,82.89999999999999,0.0,7.642
B1183,67.432,6.495,73.927,0.0,11.479
B2668,57.89,3.912,61.802,0.0,6.971
B2679,73.731,5.563,79.294,0.0,9.361
B2675,53.055,6.433,59.488,0.0,11.072
B1586,63.253,5.156,68.409,0.0,8.584
B1730,84.395,11.519,95.914,0.0,23.057
B1587,61.843,5.158,67.001,0.0,8.66
B1733,71.742,4.006,75.748,0.0,6.892
B1582,64.362,5.161,69.523,0.0,8.738
B1585,95.932,5.131,101.063,0.0,9.558
B2661,132.266,7.041,139.307,0.0,13.476
B2735,100.359,5.747,106.106,0.0,10.961
B1738,109.675,1.143,110.818,0.0,2.818
B1717,97.025,10.67,107.69500000000001,0.0,20.637
B1743,68.309,1.815,70.124,0.0,11.651
B2666,84.421,2.023,86.444,0.0,3.2
B2662,53.963,4.737,58.7,0.0,8.488
B1744,189.411,2.934,192.345,0.0,5.184
B1732,49.368,4.699,54.067,0.0,8.314
B2911,47.493,5.519,53.012,0.0,9.203
B3646,6.855,1.026,7.881,0.0,2.516
B3647,6.856,1.026,7.882,0.0,2.516
B2910,31.247,1.692,32.939,0.0,8.086
B3648,6.855,1.026,7.881,0.0,2.516
B1463,53.495,1.054,54.549,0.0,2.393
B2348,35.14,5.295,40.435,0.0,8.603
B2787,40.579,1.053,41.632,0.0,2.361
B2344,10.416,1.026,11.442,0.0,2.528
B1576,40.785,4.279,45.06399999999999,0.0,7.607
B3601,60.572,4.277,64.849,0.0,7.619
B1497,160.35,6.618,166.968,0.0,12.943
B1577,48.405,4.273,52.678,0.0,7.506
B3875,45.085,7.477,52.562,0.0,15.375
B2744,42.781,7.326,50.107,0.0,15.217
B1498,96.02,6.589,102.609,0.0,18.464
B1581,92.851,4.496,97.347,0.0,8.247
B2749,95.953,6.574,102.527,0.0,18.414
B3301,13.184,0.833,14.017,0.0,2.494
B2783,69.074,1.132,70.206,0.0,2.735
B1466,55.278,1.111,56.388999999999996,0.0,2.601
B1465,78.724,1.296,80.02000000000001,0.0,3.211
B1464,65.875,1.892,67.767,0.0,2.697
B2785,49.303,8.415,57.717999999999996,0.0,17.057
B1493,142.087,40.325,182.41199999999998,0.0,16.603
B2804,34.117,5.075,39.192,0.0,8.98
B2805,27.508,4.423,31.930999999999997,0.0,7.453
B2320,235.454,20.541,255.995,0.0,42.407
B2914,52.289,5.321,57.61,0.0,8.79
B2792,55.917,3.671,59.588,0.0,5.41
B2788,9.397,0.742,10.139,0.0,2.134
B2789,6.241,0.731,6.9719999999999995,0.0,2.014
B2791,76.978,3.492,80.47,0.0,5.396
B2790,9.388,0.744,10.132,0.0,2.141
B2355,64.517,6.992,71.509,0.0,13.183
B2353,88.86,1.722,90.582,0.0,5.95
B2346,64.935,3.54,68.47500000000001,0.0,5.853
B2340,0.0,0.0,0.0,0.0,0.382
B2900,38.088,5.929,44.017,0.0,10.504
B2360,39.86,5.193,45.053,0.0,9.439
B2317,39.147,4.969,44.116,0.0,8.914
B2374,31.884,5.216,37.1,0.0,9.64
B2808,27.036,4.305,31.341,0.0,8.361
B2336,41.293,1.194,42.487,0.0,2.823
B2342,60.632,3.597,64.229,0.0,6.314
B2748,96.018,6.587,102.605,0.0,18.429
B2811,37.926,5.761,43.687000000000005,0.0,10.547
B2806,33.912,5.423,39.335,0.0,10.113
B2803,36.046,5.088,41.134,0.0,8.961
B1458,50.519,4.903,55.422,0.0,8.568
B2807,0.0,21.544,21.544,0.0,3.17
B4036,38.605,5.426,44.031,0.0,10.232
B1459,30.825,4.903,35.728,0.0,8.511
B2810,56.645,6.213,62.858000000000004,0.0,11.496
B1579,61.079,3.742,64.821,0.0,7.084
B1578,50.845,3.05,53.894999999999996,0.0,4.769
B1502,52.826,1.474,54.3,0.0,3.032
B1501,59.331,3.274,62.605000000000004,0.0,5.143
B1545,81.821,4.336,86.157,0.0,7.467
B1538,95.444,14.213,109.657,0.0,29.212
B2830,9.836,0.918,10.754,0.0,2.323
B2822,9.846,0.92,10.766,0.0,2.325
B2831,6.013,0.908,6.921,0.0,2.213
B2816,9.277,0.871,10.148,0.0,2.118
B2318,51.203,6.277,57.480000000000004,0.0,11.985
B4034,40.843,1.215,42.05800000000001,0.0,2.934
B2367,25.731,1.403,27.134,0.0,6.161
B2335,61.337,3.6,64.937,0.0,6.182
B1457,109.461,4.5,113.961,0.0,7.998
B2369,59.78,1.212,60.992000000000004,0.0,2.88
B2331,77.804,3.383,81.187,0.0,5.841
B2358,45.797,5.613,51.41,0.0,10.34
B2356,52.16,5.944,58.104,0.0,11.219
B2372,49.002,8.332,57.334,0.0,17.054
B2809,27.059,4.307,31.366,0.0,8.359
B2343,70.473,3.608,74.081,0.0,6.335
B1462,127.591,9.251,136.84199999999998,0.0,17.984
B2316,46.056,5.945,52.001,0.0,11.227
B2812,135.788,5.158,140.946,0.0,9.539
B2903,29.155,5.33,34.485,0.0,9.462
B1456,71.81,4.496,76.306,0.0,7.866
B2813,112.87,5.807,118.677,0.0,10.919
B2823,6.052,0.911,6.962999999999999,0.0,2.229
B2832,6.075,0.91,6.985,0.0,2.236
B1550,36.533,6.235,42.768,0.0,12.318
B2817,6.038,0.908,6.946000000000001,0.0,2.222
B2824,8.252,0.972,9.224,0.0,2.64
B2833,12.839,1.102,13.941,0.0,2.731
B1517,52.302,1.159,53.461,0.0,2.562
B2818,5.951,0.904,6.8549999999999995,0.0,2.189
B2825,12.117,1.108,13.225000000000001,0.0,2.787
B2819,12.931,1.103,14.033999999999999,0.0,2.768
B1567,84.844,5.732,90.576,0.0,10.896
B1731,47.025,1.846,48.870999999999995,0.0,2.756
B1734,118.529,2.375,120.904,0.0,3.878
B1736,99.275,2.369,101.644,0.0,3.682
B1584,80.155,3.967,84.122,0.0,7.012
B1580,87.689,4.497,92.18599999999999,0.0,8.244
B1735,120.177,2.602,122.77900000000001,0.0,4.266
B1583,69.688,3.605,73.293,0.0,6.297
B1737,177.5,4.923,182.423,0.0,8.916
B3363,18.592,2.61,21.201999999999998,0.0,4.723
B3881,14.236,0.828,15.064,0.0,2.807
B1746,53.141,1.264,54.405,0.0,2.968
B3882,154.634,8.178,162.81199999999998,0.0,16.383
B1709,54.898,10.447,65.345,0.0,14.093
B1747,56.612,4.196,60.808,0.0,7.456
B1718,260.454,5.557,266.011,0.0,10.33
B2737,69.922,4.013,73.935,0.0,6.948
B1745,46.48,1.116,47.596,0.0,2.425
B2736,58.46,8.616,67.076,0.0,17.286
B1751,46.024,3.906,49.93,0.0,6.888
B1753,91.814,4.108,95.922,0.0,7.508
B1184,72.641,5.255,77.896,0.0,9.141
B1752,69.339,3.37,72.709,0.0,5.881
B2590,51.881,4.567,56.448,0.0,7.876
B3899,27.402,3.995,31.397000000000002,0.0,6.489
B3901,60.543,4.069,64.612,0.0,7.127
B1710,54.389,4.085,58.474000000000004,0.0,7.126
B2603,31.724,4.85,36.574,0.0,9.383
B1540,74.463,4.608,79.071,0.0,8.457
B1539,62.172,4.274,66.446,0.0,7.528
B1708,98.15,2.591,100.741,0.0,3.912
B1762,39.472,1.684,41.156,0.0,4.176
B2753,62.478,3.613,66.09100000000001,0.0,6.161
B1758,118.087,3.308,121.39500000000001,0.0,5.172
B2739,247.667,6.727,254.394,0.0,60.675
B1561,101.923,3.09,105.013,0.0,20.447
B1543,42.605,3.883,46.488,0.0,6.367
B2738,55.162,5.714,60.876,0.0,9.125
B1765,92.341,4.484,96.82499999999999,0.0,7.739
B1764,196.305,6.098,202.40300000000002,0.0,10.71
B1754,40.824,3.951,44.775,0.0,6.901
B2733,72.471,5.03,77.501,0.0,9.047
B1766,143.728,12.659,156.387,0.0,24.671
B3912,108.243,12.964,121.207,0.0,25.373
B1760,70.717,12.379,83.096,0.0,25.672
B1756,67.604,4.192,71.79599999999999,0.0,7.533
B1711,42.909,4.186,47.095,0.0,7.197
B2604,25.083,2.791,27.874,0.0,5.132
B2589,24.274,2.784,27.058,0.0,5.095
B2599,102.548,10.323,112.87100000000001,0.0,20.159
B1810,148.214,6.328,154.542,0.0,11.979
B3897,96.838,3.295,100.133,0.0,5.586
B1773,99.907,4.104,104.011,0.0,7.531
B1809,127.817,5.517,133.334,0.0,10.311
B1775,108.879,5.516,114.39500000000001,0.0,10.282
B1761,69.228,4.187,73.41499999999999,0.0,7.502
B1767,63.615,4.38,67.995,0.0,8.144
B2591,70.186,11.27,81.456,0.0,23.831
B3908,39.82,6.572,46.392,0.0,13.32
B1755,88.244,2.588,90.832,0.0,4.22
B1768,29.357,0.988,30.345,0.0,2.071
B3444,47.63,1.048,48.678000000000004,0.0,2.553
B2601,47.831,7.387,55.218,0.0,15.481
B2597,15.337,2.303,17.64,0.0,4.155
B1549,65.564,1.0,66.564,0.0,2.357
B3911,78.025,9.543,87.56800000000001,0.0,18.366
B1559,69.277,11.852,81.129,0.0,25.042
B1759,70.851,2.803,73.654,0.0,4.594
B2658,46.655,6.886,53.541000000000004,0.0,14.163
B3630,42.758,7.667,50.425000000000004,0.0,15.67
B1560,36.885,7.159,44.044,0.0,14.599
B3631,34.656,7.327,41.983,0.0,14.939
B1763,60.431,11.571,72.002,0.0,24.151
B1558,81.87,14.851,96.721,0.0,31.738
B1774,120.538,5.61,126.148,0.0,10.413
B2595,9.94,3.675,13.614999999999998,0.0,2.459
B1808,31.523,2.18,33.703,0.0,17.663
B1806,203.759,14.312,218.071,0.0,29.223
B1811,58.032,3.672,61.70399999999999,0.0,6.117
B1230,90.645,3.162,93.807,0.0,27.475
B1227,333.612,18.26,351.872,0.0,37.476
B1229,161.958,11.151,173.109,0.0,22.064
B2600,54.081,7.775,61.856,0.0,15.869
B1769,47.543,1.112,48.655,0.0,2.674
B3907,51.223,8.218,59.441,0.0,16.833
B2602,49.35,7.944,57.294000000000004,0.0,16.495
B1757,254.365,5.443,259.808,0.0,10.601
B2596,146.285,2.99,149.275,0.0,31.665
B2656,8.911,0.359,9.27,0.0,4.899
B1771,128.451,4.464,132.915,0.0,8.03
B1772,120.265,13.774,134.039,0.0,28.302
B1547,45.556,1.05,46.605999999999995,0.0,2.323
B2826,12.191,1.109,13.3,0.0,2.813
B2820,12.166,1.105,13.271,0.0,2.804
B2827,7.372,0.974,8.346,0.0,2.649
B2821,12.118,1.139,13.257,0.0,3.041
B1548,83.702,1.752,85.454,0.0,2.423
B1518,48.436,2.042,50.478,0.0,2.967
B2828,7.358,1.102,8.459999999999999,0.0,2.664
B2829,12.048,1.105,13.153,0.0,2.762
B2359,84.571,5.944,90.515,0.0,11.282
B2363,81.557,10.352,91.909,0.0,20.211
B2899,37.084,0.995,38.079,0.0,2.191
B2814,253.262,9.105,262.367,0.0,18.213
B2904,28.73,5.535,34.265,0.0,10.193
B2815,152.997,8.145,161.14200000000002,0.0,15.955
B2362,45.183,0.989,46.172,0.0,2.345
B2902,79.336,12.034,91.37,0.0,16.719
B2354,27.267,5.535,32.802,0.0,10.166
B2366,37.588,0.926,38.514,0.0,1.889
B1455,119.893,20.486,140.379,0.0,43.858
B2834,12.121,1.104,13.225000000000001,0.0,2.786
B2835,13.502,1.097,14.599,0.0,3.361
B4048,79.119,4.715,83.834,0.0,8.424
B2837,70.46,5.379,75.839,0.0,9.851
B4047,86.018,4.797,90.815,0.0,7.916
B1453,72.124,4.68,76.804,0.0,12.612
B4046,0.0,16.597,16.597,0.0,3.331
B2840,70.468,5.377,75.845,0.0,9.832
B1546,38.324,1.05,39.373999999999995,0.0,2.319
B1519,15.961,0.951,16.912,0.0,3.37
B1544,34.315,1.029,35.343999999999994,0.0,2.213
B2755,55.1,0.967,56.067,0.0,2.131
B1520,47.135,1.055,48.19,0.0,2.367
B2756,59.646,0.961,60.607,0.0,2.107
B2845,14.862,0.92,15.782,0.0,3.051
B1552,92.468,1.335,93.803,0.0,3.383
B2901,40.698,0.926,41.624,0.0,1.868
B2905,34.259,5.9,40.159,0.0,10.88
B2907,65.891,4.341,70.232,0.0,7.78
B2364,67.74,1.193,68.93299999999999,0.0,3.182
B1461,367.862,20.312,388.17400000000004,0.0,43.006
B2371,105.916,13.27,119.18599999999999,0.0,26.763
B2908,65.14,4.34,69.48,0.0,7.609
B2906,111.964,13.943,125.907,0.0,28.01
B2909,33.443,4.337,37.78,0.0,7.534
B1521,59.009,1.166,60.175,0.0,4.257
B1551,69.952,1.031,70.983,0.0,2.375
B3674,76.663,14.266,90.929,0.0,30.187
B2757,58.145,0.982,59.127,0.0,2.139
B1522,46.923,0.978,47.901,0.0,2.097
B3632,46.599,11.196,57.794999999999995,0.0,23.681
B2846,82.507,3.847,86.354,0.0,6.58
B3633,32.273,7.337,39.61,0.0,14.902
B1506,173.683,10.507,184.19,0.0,20.35
B3634,34.0,7.953,41.953,0.0,16.274
B1454,230.891,8.175,239.066,0.0,16.094
B2843,70.724,5.38,76.104,0.0,9.877
B2838,58.088,5.565,63.653,0.0,10.524
B1452,76.985,5.38,82.365,0.0,9.857
B2839,71.02,4.078,75.098,0.0,7.177
B2841,58.812,5.553,64.365,0.0,10.326
B1433,60.251,4.568,64.819,0.0,8.414
B2842,75.677,3.913,79.59,0.0,6.987
B1023,58.654,5.385,64.039,0.0,10.115
B1444,44.983,1.223,46.205999999999996,0.0,2.974
B2370,57.788,7.406,65.194,0.0,15.37
B2275,76.219,5.421,81.64,0.0,9.825
B1450,79.041,5.401,84.442,0.0,9.01
B2368,75.331,10.303,85.634,0.0,20.89
B2276,65.318,4.339,69.657,0.0,7.765
B2375,91.997,4.891,96.888,0.0,8.839
B1508,25.7,0.935,26.634999999999998,0.0,4.429
B3635,67.743,13.51,81.253,0.0,28.977
B1507,75.263,3.921,79.18400000000001,0.0,7.107
B3962,56.461,3.241,59.702,0.0,5.648
B1524,31.086,2.417,33.503,0.0,5.688
B1525,73.291,3.717,77.008,0.0,6.746
B1526,74.454,3.72,78.17399999999999,0.0,6.757
B3639,59.893,12.139,72.032,0.0,25.547
B2659,218.84,14.447,233.287,0.0,29.608
B1024,69.541,3.9,73.441,0.0,6.8
B1021,74.951,4.578,79.529,0.0,8.371
B1523,82.461,4.479,86.94,0.0,7.872
B1025,72.362,3.931,76.29299999999999,0.0,6.817
B2867,41.711,1.286,42.997,0.0,3.704
B1509,127.215,4.885,132.1,0.0,9.194
B1443,36.249,0.97,37.219,0.0,2.212
B1022,69.801,4.598,74.399,0.0,8.431
B2868,100.682,3.954,104.636,0.0,7.02
B1442,39.097,0.974,40.071,0.0,2.268
B3292,49.949,0.971,50.919999999999995,0.0,2.293
B3266,45.392,4.265,49.657000000000004,0.0,7.508
B1093,151.38,2.737,154.117,0.0,11.998
B3197,46.278,2.028,48.306,0.0,3.06
B1087,37.793,1.205,38.998,0.0,2.894
B1088,38.015,1.229,39.244,0.0,2.952
B3196,31.585,1.156,32.741,0.0,7.196
B1086,65.37,1.743,67.113,0.0,5.171
B3195,31.94,1.048,32.988,0.0,2.393
B3190,43.187,1.19,44.376999999999995,0.0,2.89
B1085,50.326,1.075,51.401,0.0,2.692
B1089,89.029,2.113,91.142,0.0,6.036
B3265,27.981,3.763,31.744,0.0,6.621
B3262,54.489,4.928,59.416999999999994,0.0,8.983
B3260,54.47,4.261,58.731,0.0,7.474
B3261,41.082,1.0,42.082,0.0,2.263
B3264,14.13,0.966,15.096,0.0,2.121
B1090,40.367,1.197,41.564,0.0,2.813
B1106,27.812,3.759,31.571,0.0,6.564
B1097,28.853,1.021,29.874000000000002,0.0,2.342
B3272,58.093,1.203,59.29600000000001,0.0,2.875
B1098,40.388,0.985,41.373,0.0,2.407
B3259,61.018,4.093,65.111,0.0,7.467
B1101,41.924,0.998,42.922,0.0,2.244
B3271,22.128,0.947,23.075,0.0,2.26
B3258,54.647,4.263,58.91,0.0,7.501
B3761,16.003,0.981,16.984,0.0,2.202
B3270,19.817,0.911,20.728,0.0,2.078
B3760,31.276,0.997,32.273,0.0,2.227
B3194,17.799,1.185,18.983999999999998,0.0,2.798
B1058,33.557,1.186,34.743,0.0,2.743
B3174,42.944,1.055,43.999,0.0,2.098
B3191,45.281,1.198,46.479,0.0,2.985
B3180,41.718,1.088,42.806000000000004,0.0,2.659
B1084,51.57,1.077,52.647,0.0,2.647
B1057,22.193,1.049,23.242,0.0,2.595
B3189,45.401,1.183,46.584,0.0,2.859
B1060,24.369,1.087,25.456,0.0,2.65
B3166,43.398,1.178,44.576,0.0,2.772
B3269,22.611,0.941,23.552,0.0,2.231
B3257,27.84,3.762,31.602,0.0,6.587
B3268,20.543,0.901,21.444,0.0,2.033
B3267,52.5,0.981,53.481,0.0,2.389
B3767,32.531,0.903,33.434,0.0,1.966
B1092,24.029,1.292,25.321,0.0,6.591
B3768,23.375,0.922,24.297,0.0,2.15
B3255,53.4,4.25,57.65,0.0,7.548
B3769,19.071,0.935,20.006,0.0,2.202
B3275,53.44,4.262,57.702,0.0,7.467
B3750,40.296,0.959,41.255,0.0,2.27
B3770,19.101,0.934,20.035,0.0,2.203
B3751,20.703,0.94,21.643,0.0,2.228
B1091,68.907,1.474,70.381,0.0,4.453
B3771,32.743,0.924,33.667,0.0,2.15
B3752,20.859,0.94,21.799000000000003,0.0,2.225
B3274,27.827,3.762,31.589000000000002,0.0,6.586
B3753,21.135,0.94,22.075000000000003,0.0,2.226
B1102,42.461,1.089,43.55,0.0,2.629
B1074,31.932,1.081,33.013,0.0,2.389
B3193,41.26,1.067,42.327,0.0,2.696
B1055,88.317,1.553,89.86999999999999,0.0,5.323
B3168,58.767,1.241,60.008,0.0,2.792
B3192,24.381,1.177,25.558,0.0,2.729
B1075,31.443,1.192,32.635,0.0,2.881
B1056,45.513,1.175,46.687999999999995,0.0,2.741
B3171,45.478,1.057,46.535000000000004,0.0,2.556
B1079,33.088,1.014,34.102000000000004,0.0,2.161
B1054,90.543,1.743,92.286,0.0,5.753
B1099,48.988,0.961,49.949,0.0,2.281
B3273,53.787,4.267,58.054,0.0,7.766
B3763,36.979,0.967,37.946,0.0,2.328
B3764,21.464,0.926,22.389999999999997,0.0,2.161
B3754,40.399,0.96,41.359,0.0,2.264
B3277,61.322,5.416,66.738,0.0,10.011
B3765,29.339,0.939,30.278,0.0,2.241
B3755,20.563,0.942,21.505,0.0,2.237
B3766,18.657,0.859,19.516,0.0,1.77
B3756,20.892,0.942,21.834,0.0,2.239
B1103,41.269,0.91,42.178999999999995,0.0,1.994
B3170,49.449,1.091,50.54,0.0,2.611
B3757,21.056,0.942,21.998,0.0,2.239
B4201,42.038,5.248,47.285999999999994,0.0,9.876
B3758,20.951,0.942,21.893,0.0,2.238
B1100,49.453,0.962,50.415000000000006,0.0,2.278
B3772,36.024,0.957,36.981,0.0,2.266
B1080,38.146,1.081,39.227000000000004,0.0,2.377
B4202,53.249,3.941,57.190000000000005,0.0,7.03
B2031,205.225,21.633,226.858,0.0,42.962
B2032,84.85,9.953,94.803,0.0,19.077
B3010,100.043,4.453,104.49600000000001,0.0,8.106
B1991,95.327,7.427,102.75399999999999,0.0,13.66
B2033,98.598,10.079,108.67699999999999,0.0,19.151
B3009,70.167,4.12,74.287,0.0,7.416
B1990,98.4,6.959,105.35900000000001,0.0,12.426
B3076,68.882,4.616,73.498,0.0,8.402
B3011,93.621,5.032,98.65299999999999,0.0,8.09
B3012,88.04,4.853,92.893,0.0,7.674
B1983,86.977,4.799,91.77600000000001,0.0,8.611
B1986,78.672,8.895,87.567,0.0,15.142
B3008,56.792,4.277,61.069,0.0,7.475
B1980,116.685,15.172,131.857,0.0,27.224
B2012,63.347,6.068,69.415,0.0,10.218
B2013,82.112,3.429,85.541,0.0,5.833
B3075,53.413,4.28,57.693,0.0,7.502
B1981,105.45,11.578,117.028,0.0,21.651
B3074,57.822,4.778,62.6,0.0,8.55
B3073,50.247,4.121,54.368,0.0,7.417
B2039,0.0,0.0,0.0,0.0,0.411
B3072,60.348,4.112,64.46,0.0,7.448
B3071,45.462,4.115,49.577000000000005,0.0,7.437
B2040,122.442,10.825,133.267,0.0,21.677
B1959,68.947,2.701,71.648,0.0,4.481
B3080,103.504,12.455,115.959,0.0,24.255
B2034,119.178,11.39,130.56799999999998,0.0,22.266
B2044,115.006,12.61,127.616,0.0,24.818
B2045,92.591,6.527,99.118,0.0,12.223
B2037,82.744,5.281,88.025,0.0,9.626
B2046,90.119,6.027,96.146,0.0,10.975
B2530,53.689,2.622,56.311,0.0,4.318
B2047,120.539,11.927,132.466,0.0,23.408
B3083,101.516,6.206,107.72200000000001,0.0,11.381
B2036,98.079,6.028,104.107,0.0,10.963
B1942,103.23,5.432,108.662,0.0,10.31
B2042,66.14,3.267,69.407,0.0,5.393
B1957,54.91,2.012,56.922,0.0,3.086
B2041,59.384,1.276,60.660000000000004,0.0,3.771
B1958,99.102,5.286,104.388,0.0,9.889
B1956,58.925,1.419,60.343999999999994,0.0,3.919
B2038,65.801,9.755,75.556,0.0,19.492
B1955,107.26,5.007,112.26700000000001,0.0,9.198
B2043,60.559,2.022,62.580999999999996,0.0,3.049
B2035,62.904,2.907,65.811,0.0,4.927
B2507,232.203,11.793,243.996,0.0,23.688
B2065,91.859,4.838,96.69699999999999,0.0,8.57
B2064,99.374,10.881,110.255,0.0,20.937
B2198,147.612,13.828,161.44,0.0,27.347
B2066,161.846,9.821,171.667,0.0,19.228
B2201,119.905,5.016,124.921,0.0,8.832
B2067,151.037,10.338,161.375,0.0,20.01
B2200,123.362,4.83,128.192,0.0,8.562
B2068,166.299,9.259,175.558,0.0,17.899
B1968,93.791,1.245,95.036,0.0,3.627
B3084,54.592,4.954,59.546,0.0,8.847
B2048,40.484,4.94,45.424,0.0,8.613
B1967,112.995,1.259,114.254,0.0,3.783
B1966,129.23,1.245,130.475,0.0,3.485
B1965,125.767,3.666,129.433,0.0,6.293
B2528,45.375,2.803,48.178,0.0,4.54
B1964,50.417,2.993,53.410000000000004,0.0,4.848
B1963,67.631,6.201,73.832,0.0,11.185
B2056,50.945,3.931,54.876,0.0,7.614
B2058,77.633,8.358,85.991,0.0,16.56
B2052,71.793,1.923,73.71600000000001,0.0,6.113
B2053,116.168,8.279,124.447,0.0,16.187
B2054,101.95,9.047,110.997,0.0,17.585
B2061,42.395,4.891,47.286,0.0,8.957
B2060,108.806,9.023,117.829,0.0,16.793
B1941,78.837,2.973,81.81,0.0,4.687
B1952,95.103,5.884,100.987,0.0,10.72
B2781,34.214,5.577,39.791,0.0,9.848
B1940,70.937,2.971,73.908,0.0,4.483
B1954,42.603,6.479,49.082,0.0,11.551
B2379,96.175,13.225,109.39999999999999,0.0,26.012
B2782,182.903,19.28,202.183,0.0,26.391
B2780,47.74,6.068,53.808,0.0,11.097
B2706,52.067,7.099,59.166,0.0,12.824
B2703,39.601,5.076,44.677,0.0,9.0
B2055,61.636,10.552,72.188,0.0,21.863
B2051,43.645,2.134,45.779,0.0,3.129
B2062,57.452,2.534,59.986,0.0,3.67
B2076,68.449,3.362,71.81099999999999,0.0,5.152
B2075,37.008,2.154,39.162000000000006,0.0,2.882
B2073,51.178,2.8,53.977999999999994,0.0,3.989
B2071,59.645,10.081,69.726,0.0,20.584
B2072,69.41,3.135,72.545,0.0,4.907
B2091,17.087,1.101,18.188,0.0,3.747
B2089,73.452,1.505,74.957,0.0,3.814
B1067,30.035,1.198,31.233,0.0,2.737
B1076,33.441,1.005,34.446000000000005,0.0,2.302
B3185,45.433,1.054,46.487,0.0,2.462
B3175,45.536,1.08,46.616,0.0,2.606
B1061,36.899,1.055,37.954,0.0,2.631
B3164,46.878,1.073,47.951,0.0,2.69
B1068,41.535,1.046,42.580999999999996,0.0,2.488
B1077,42.762,1.157,43.919,0.0,2.913
B1071,52.214,1.059,53.272999999999996,0.0,2.693
B3773,28.663,0.94,29.603,0.0,2.255
B3774,18.968,0.88,19.848,0.0,1.869
B3179,42.792,1.036,43.828,0.0,2.366
B3775,25.285,0.94,26.225,0.0,2.249
B3776,23.039,0.94,23.979000000000003,0.0,2.245
B4203,58.817,4.287,63.104,0.0,7.514
B3173,40.31,1.02,41.330000000000005,0.0,2.213
B1104,49.47,0.96,50.43,0.0,2.288
B1081,47.903,1.044,48.946999999999996,0.0,2.41
B4204,27.901,3.775,31.676,0.0,6.408
B3161,45.004,1.042,46.046,0.0,2.558
B1062,39.695,1.044,40.739,0.0,2.544
B2029,63.519,3.252,66.771,0.0,5.585
B3178,46.824,1.073,47.897,0.0,2.621
B1069,44.16,1.066,45.226,0.0,2.687
B3165,59.331,1.272,60.603,0.0,3.5
B1063,62.341,1.232,63.573,0.0,2.876
B1070,45.104,1.061,46.165,0.0,2.502
B3184,64.521,1.09,65.611,0.0,2.654
B3454,70.539,9.506,80.045,0.0,18.846
B1865,117.853,6.876,124.729,0.0,13.496
B3451,60.737,8.379,69.116,0.0,16.319
B3446,61.348,8.341,69.689,0.0,16.349
B2023,69.918,9.204,79.12200000000001,0.0,18.441
B3450,59.742,8.138,67.88,0.0,16.091
B3280,60.239,8.376,68.615,0.0,16.301
B3169,51.146,1.034,52.18,0.0,2.518
B1065,222.687,11.448,234.13500000000002,0.0,23.842
B1064,73.796,1.298,75.09400000000001,0.0,3.464
B1073,44.197,1.185,45.382000000000005,0.0,2.715
B3183,67.389,1.084,68.473,0.0,2.713
B3163,59.139,1.261,60.400000000000006,0.0,2.97
B2026,142.803,19.292,162.095,0.0,41.191
B1066,50.016,1.016,51.032,0.0,2.413
B2017,131.553,5.265,136.81799999999998,0.0,9.987
B1072,51.923,1.283,53.206,0.0,3.41
B1105,72.55,4.132,76.682,0.0,7.491
B1078,34.235,1.204,35.439,0.0,3.025
B1083,44.108,1.079,45.187,0.0,2.413
B3177,44.433,1.073,45.506,0.0,2.602
B3181,45.799,0.989,46.788,0.0,2.193
B1082,45.837,1.21,47.047000000000004,0.0,2.827
B3172,51.473,1.064,52.537,0.0,2.66
B4221,175.995,24.177,200.172,0.0,50.319
B3176,70.337,1.222,71.559,0.0,3.322
B2018,138.103,4.742,142.845,0.0,8.94
B3404,62.554,8.283,70.837,0.0,16.49
B2019,131.286,3.89,135.176,0.0,6.953
B3406,50.886,7.892,58.778000000000006,0.0,15.369
B2016,42.459,6.007,48.466,0.0,12.398
B1399,129.596,17.236,146.832,0.0,37.115
